satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.84,0.73,5,245,3,0,0,0,sales,82576
0.9,0.55,3,260,3,0,0,0,sales,79332
0.13,0.73,5,206,5,0,0,0,sales,79583
0.6,0.67,3,249,2,0,0,0,sales,83433
0.72,0.87,4,154,2,1,0,0,accounting,69486
0.68,0.61,4,147,3,0,0,0,accounting,60375
0.51,0.72,3,148,2,0,0,0,accounting,60738
0.85,0.51,3,242,3,0,0,0,hr,68119
0.63,0.85,2,156,3,1,0,0,hr,66924
0.74,0.87,3,155,3,0,0,0,technical,82879
0.6,0.5,3,211,3,0,0,0,technical,85071
0.71,1,3,181,4,0,0,0,technical,86927
0.21,0.81,5,169,4,0,0,0,support,88344
0.15,0.84,3,201,6,0,0,0,support,88070
0.38,0.55,2,215,6,0,0,0,support,65335
0.27,0.86,3,222,5,0,0,0,support,60332
0.86,0.64,4,137,2,0,0,0,support,65526
0.17,0.52,6,176,5,0,0,0,support,81187
0.66,0.69,3,257,2,0,0,0,support,89932
0.95,0.51,3,224,4,0,0,0,support,78128
0.59,0.92,5,226,3,0,0,0,support,83978
0.49,0.61,5,196,3,0,0,0,support,61232
0.9,0.88,5,256,4,0,0,0,support,75828
0.98,0.81,3,153,4,0,0,0,technical,66336
0.52,1,4,221,3,0,0,0,technical,84559
0.12,0.95,3,236,3,0,0,0,technical,80115
0.91,0.67,5,137,3,0,0,0,management,62712
0.99,0.62,4,256,2,0,0,0,IT,79666
0.49,0.8,4,161,2,0,0,0,IT,80692
0.92,0.51,4,167,3,1,0,0,IT,74116
0.21,0.84,3,194,2,0,0,0,IT,86005
0.89,0.9,3,231,3,0,0,0,IT,75756
0.84,0.81,4,152,2,1,0,0,product_mng,68511
0.72,0.68,3,150,3,1,0,0,product_mng,73890
0.57,0.46,3,207,3,0,0,0,product_mng,71344
0.9,0.69,4,172,3,0,0,0,product_mng,77317
0.92,0.95,6,239,4,0,0,0,sales,80834
0.66,0.89,3,202,3,1,0,0,sales,75344
0.93,0.68,3,137,3,1,0,0,sales,76449
0.77,0.59,4,153,3,0,0,0,sales,79932
0.6,0.48,4,219,4,1,0,0,sales,82125
0.78,0.49,3,194,3,1,0,0,sales,64147
0.6,0.53,4,228,3,0,0,0,sales,72965
0.31,1,4,177,5,0,0,0,accounting,68018
0.49,0.68,3,181,3,0,0,0,accounting,85676
0.33,0.95,4,280,3,0,0,0,accounting,77182
0.76,0.91,3,133,2,0,0,0,hr,86069
0.65,0.63,3,237,3,0,0,0,hr,85525
0.78,0.63,4,265,3,0,0,0,support,84889
0.93,0.53,5,204,2,0,0,0,support,85512
0.67,0.72,4,223,3,0,0,0,support,61900
0.52,0.63,4,136,2,0,0,0,support,85552
0.69,0.95,5,184,2,0,0,0,support,67088
0.25,0.8,5,186,4,1,0,0,support,64108
0.4,0.43,3,128,3,0,0,0,support,64828
0.98,0.83,5,211,3,0,0,0,support,82820
0.92,0.89,4,236,4,1,0,0,technical,85328
0.57,0.98,3,214,2,0,0,0,technical,74535
0.81,0.52,4,274,3,0,0,0,technical,70243
0.56,0.67,5,165,3,1,0,0,management,64486
0.86,0.71,5,235,4,0,0,0,IT,60745
0.74,0.9,4,189,2,0,0,0,IT,62794
0.57,0.61,3,112,5,0,0,0,IT,62708
0.9,0.64,3,163,3,0,0,0,IT,80736
0.8,0.57,3,162,2,0,0,0,IT,85822
0.22,0.8,4,149,5,0,0,0,product_mng,72561
0.73,0.84,4,238,2,0,0,0,product_mng,72310
0.48,0.47,3,160,3,0,0,0,product_mng,80444
0.52,0.94,3,263,3,0,0,0,product_mng,79762
0.53,0.71,4,271,3,0,0,0,IT,81870
0.97,0.48,4,221,3,0,0,0,RandD,70767
0.99,0.7,4,190,4,1,0,0,RandD,75582
0.79,0.76,4,216,4,0,0,0,RandD,80206
0.71,0.54,3,249,3,0,0,0,marketing,84597
0.82,0.76,3,174,3,0,0,0,sales,71962
0.6,0.7,4,265,4,1,0,0,accounting,85151
0.17,0.88,2,206,4,0,0,0,support,75897
0.73,0.6,4,222,3,0,0,0,technical,87486
0.69,0.54,5,152,3,1,0,0,management,73651
0.86,0.61,4,221,2,0,0,0,marketing,61140
0.67,0.55,5,239,2,0,0,0,marketing,86908
0.86,0.68,5,246,2,0,0,0,sales,86231
0.85,0.66,3,234,3,0,0,0,sales,64306
0.8,0.6,3,247,2,0,0,0,sales,62874
0.99,0.61,3,154,3,0,0,0,sales,63670
0.25,0.45,3,228,5,0,0,0,accounting,86980
0.5,0.54,5,173,2,0,0,0,accounting,67574
0.68,0.71,4,206,2,0,0,0,hr,71127
0.62,0.87,3,151,2,1,0,0,hr,75755
0.93,0.52,3,229,2,1,0,0,hr,63347
0.94,0.76,4,261,6,0,0,0,technical,61502
0.18,0.54,4,165,3,0,0,0,technical,65625
0.18,0.62,3,165,4,0,0,0,technical,62488
0.7,0.74,5,255,2,0,0,0,technical,84433
0.7,0.74,3,202,2,0,0,0,IT,70579
0.78,0.96,3,248,3,0,0,0,IT,67964
0.71,0.61,2,216,2,0,0,0,product_mng,79237
0.72,0.45,4,143,6,0,0,0,product_mng,69264
0.76,0.77,3,254,3,0,0,0,product_mng,66195
0.83,0.56,3,186,3,0,0,0,product_mng,82379
0.92,0.99,4,245,4,0,0,0,IT,74273
0.67,0.77,3,157,3,0,0,0,RandD,85227
0.56,0.45,3,184,3,0,0,0,RandD,65596
0.91,0.63,4,210,3,0,0,0,RandD,84208
0.56,0.86,4,181,3,0,0,0,marketing,60156
0.92,0.56,3,174,3,0,0,0,sales,65491
0.74,0.88,5,183,3,1,0,0,accounting,88611
0.88,0.84,4,171,4,1,0,0,support,84057
0.69,0.72,2,190,2,0,0,0,technical,69243
0.87,0.78,4,142,3,0,0,0,management,72265
0.98,0.5,3,198,3,0,0,0,marketing,81791
0.9,0.61,3,185,3,0,0,0,marketing,80068
0.49,0.87,4,171,3,1,0,0,marketing,80725
0.88,0.93,4,177,3,0,0,0,sales,83398
0.87,0.53,4,144,3,0,0,0,sales,86638
0.43,0.82,2,221,5,0,0,0,sales,69923
0.8,0.9,5,265,3,0,0,0,accounting,63165
0.32,0.67,5,224,4,1,0,0,accounting,87265
0.77,0.56,3,167,4,0,0,0,accounting,83006
0.97,0.77,3,245,3,0,0,0,hr,78677
0.98,0.63,4,232,2,0,0,0,hr,86174
0.62,0.64,5,229,2,0,0,0,hr,69386
0.53,0.94,4,128,6,0,0,0,hr,80368
0.93,0.49,3,211,2,0,0,0,technical,62946
0.51,0.91,4,194,2,0,0,0,technical,62854
0.58,0.6,4,222,3,0,0,0,technical,69730
0.98,0.77,4,144,4,0,0,0,technical,63726
0.58,0.54,3,287,6,0,0,0,technical,67586
0.57,0.97,4,224,4,0,0,0,technical,73475
0.58,0.79,4,130,3,0,0,0,IT,82357
0.74,0.89,3,229,3,0,0,0,IT,68285
0.78,0.74,4,261,3,1,0,0,product_mng,60662
0.5,0.72,3,182,2,1,0,0,product_mng,69765
1,0.52,4,198,3,0,0,0,product_mng,81125
0.85,0.91,3,244,3,0,0,0,product_mng,86545
0.82,0.89,4,275,3,0,0,0,IT,76035
0.19,0.81,5,245,5,0,0,0,RandD,72601
0.9,0.9,3,147,3,1,0,0,RandD,83714
0.59,1,4,275,3,0,0,0,RandD,78106
0.53,0.46,2,167,2,0,0,0,RandD,77374
0.57,0.5,5,149,5,1,0,0,RandD,76791
0.57,0.54,3,159,3,1,0,0,accounting,87766
0.86,0.85,2,195,4,0,0,0,support,89106
0.6,0.7,5,229,2,0,0,0,technical,85746
0.17,0.76,4,199,5,0,0,0,management,73263
0.77,0.66,3,147,2,0,0,0,sales,67604
0.59,0.8,5,247,3,0,0,0,accounting,85202
0.65,0.54,4,191,4,0,0,0,accounting,73693
0.82,0.37,2,280,3,0,0,0,accounting,81324
0.31,0.72,2,191,3,0,0,0,hr,73993
0.84,0.65,4,264,2,0,0,0,hr,84425
0.15,0.4,3,236,5,0,0,0,hr,69328
0.64,0.52,4,271,2,1,0,0,hr,76681
0.48,0.63,5,129,5,0,0,0,technical,66248
0.82,0.58,4,249,5,0,0,0,technical,60714
0.99,0.54,3,188,3,0,0,0,technical,69360
0.8,0.52,3,147,3,1,0,0,technical,87318
0.77,0.79,3,273,2,0,0,0,technical,88508
0.48,0.54,3,190,3,0,0,0,technical,78407
0.62,0.68,3,226,3,0,0,0,technical,81910
0.61,0.9,4,216,3,0,0,0,technical,80063
0.63,0.81,4,216,4,0,0,0,product_mng,63687
0.63,0.74,4,173,3,0,0,0,product_mng,73214
0.89,0.81,3,186,3,0,0,0,product_mng,69175
0.93,0.57,2,205,4,1,0,0,product_mng,66436
0.87,0.59,4,202,3,0,0,0,IT,69948
0.56,0.53,3,189,3,0,0,0,RandD,85551
0.97,0.55,4,181,5,1,0,0,RandD,83772
0.61,0.51,3,207,3,0,0,0,RandD,87680
0.73,0.46,4,240,4,1,0,0,RandD,85150
0.61,0.69,2,164,2,0,0,0,RandD,73153
0.99,0.71,4,212,2,0,0,0,marketing,88323
0.57,0.75,4,151,2,0,0,0,sales,77474
0.68,0.72,4,274,3,0,0,0,technical,73303
0.66,0.63,3,201,4,0,0,0,management,87149
0.86,0.89,3,250,2,0,0,0,marketing,70256
0.85,0.78,3,165,4,0,0,0,marketing,62456
0.52,0.67,4,182,3,0,0,0,sales,75612
0.91,0.7,3,195,3,0,0,0,sales,77999
0.72,0.64,3,231,2,0,0,0,accounting,60990
0.7,0.74,3,224,3,0,0,0,accounting,69226
0.86,0.92,4,229,4,0,0,0,accounting,76586
0.82,0.57,2,158,3,1,0,0,hr,77300
0.83,0.78,4,242,3,1,0,0,hr,86966
0.99,0.64,3,183,3,0,0,0,hr,74750
0.88,0.58,5,213,4,0,0,0,hr,82834
0.68,0.74,4,263,2,1,0,0,technical,75563
0.9,0.49,3,237,2,0,0,0,technical,61580
0.59,0.67,6,126,3,0,0,0,technical,66247
0.8,0.85,4,239,3,0,0,0,technical,67282
0.62,0.49,4,174,3,0,0,0,technical,76298
0.28,0.46,5,277,6,0,0,0,technical,66030
0.81,0.97,3,133,3,0,0,0,technical,63130
0.74,0.54,3,243,3,0,0,0,IT,69735
0.56,0.56,2,153,2,0,0,0,product_mng,83557
0.56,0.41,6,142,3,0,0,0,product_mng,70522
0.88,0.55,5,168,2,0,0,0,product_mng,60563
0.86,0.9,5,180,4,0,0,0,product_mng,64321
0.66,0.84,4,186,3,0,0,0,IT,78259
0.41,0.45,3,236,2,0,0,0,RandD,86553
0.68,0.83,5,267,3,0,0,0,RandD,62831
0.59,0.47,3,129,2,0,0,0,RandD,66051
0.52,0.78,3,181,3,0,0,0,RandD,82877
0.3,0.54,2,99,2,0,0,0,RandD,87981
0.44,0.67,5,170,3,1,0,0,marketing,72966
0.34,0.46,6,132,2,0,0,0,support,65926
0.52,0.59,3,164,3,0,0,0,technical,88991
0.79,0.83,4,250,2,0,0,0,management,75447
0.5,0.77,3,204,2,0,0,0,marketing,75084
0.74,0.67,4,148,3,0,0,0,accounting,68558
0.9,0.55,4,211,3,0,0,0,accounting,75613
0.67,0.55,3,246,3,0,0,0,accounting,64208
0.97,0.55,4,258,3,0,0,0,hr,66462
0.55,0.59,3,231,4,0,0,0,hr,75907
0.32,0.95,2,184,5,0,0,0,hr,66318
0.4,0.42,3,146,2,1,0,0,hr,85242
0.15,0.59,5,209,4,1,0,0,support,83689
0.74,0.58,4,193,3,0,0,0,support,71781
0.94,0.78,4,211,3,0,0,0,support,89365
0.57,0.58,3,192,3,0,0,0,technical,87533
0.92,0.63,5,156,3,0,0,0,technical,78169
0.76,0.54,5,278,2,1,0,0,technical,84981
0.73,0.92,3,199,3,1,0,0,management,82340
0.24,0.6,2,194,6,0,0,0,IT,76591
0.42,0.47,2,125,4,0,0,0,IT,63996
0.92,0.82,4,96,4,0,0,0,IT,83353
0.92,0.94,3,234,2,1,0,0,IT,75920
0.68,0.55,6,181,3,0,0,0,IT,88972
0.49,0.86,4,246,2,0,0,0,product_mng,63441
0.57,0.98,3,171,3,0,0,0,product_mng,89175
0.3,0.66,3,198,2,0,0,0,product_mng,84294
0.17,0.81,5,280,4,0,0,0,product_mng,77853
0.91,0.49,3,267,3,0,0,0,IT,75140
0.83,0.91,3,251,2,0,0,0,RandD,73838
0.87,0.76,5,182,3,0,0,0,RandD,65037
0.71,0.8,4,157,3,0,0,0,RandD,73871
0.88,0.5,3,206,2,0,0,0,RandD,62437
0.63,0.94,3,237,3,1,0,0,RandD,77189
0.99,0.58,2,166,3,0,0,0,marketing,72961
0.99,0.81,4,229,2,1,0,0,sales,68781
0.77,0.53,5,256,3,0,0,0,accounting,70490
0.64,0.69,5,114,6,0,0,0,support,84713
0.61,1,5,243,2,0,0,0,technical,69441
0.37,0.82,3,199,5,0,0,0,management,73769
0.19,1,4,188,4,1,0,0,marketing,70875
0.96,0.87,4,187,2,0,0,0,marketing,75007
0.8,0.62,4,216,2,0,0,0,marketing,67214
0.51,0.84,4,224,2,0,0,0,accounting,80792
0.49,0.57,4,146,4,0,0,0,hr,61875
0.76,0.55,4,163,2,1,0,0,hr,74190
0.57,0.69,4,255,3,0,0,0,hr,70857
0.54,0.48,6,196,2,0,0,0,hr,86458
0.68,0.74,3,227,2,0,0,0,technical,70296
0.7,0.5,3,251,2,0,0,0,technical,88410
0.77,0.87,4,209,3,0,0,0,technical,68598
0.95,0.51,3,254,4,0,0,0,technical,78888
0.18,0.96,5,208,6,0,0,0,technical,86339
0.67,0.71,4,159,2,1,0,0,technical,74820
0.35,0.47,4,151,6,0,0,0,management,65525
0.78,0.44,3,97,4,0,0,0,IT,61058
0.72,0.79,4,154,3,0,0,0,IT,78577
0.9,0.58,3,264,3,0,0,0,IT,89705
0.58,0.49,3,135,2,0,0,0,IT,88230
0.64,0.56,3,238,2,0,0,0,IT,84339
0.91,0.79,4,166,3,0,0,0,product_mng,62205
0.59,0.51,3,156,3,0,0,0,product_mng,72591
0.76,0.8,3,202,3,0,0,0,product_mng,77608
0.76,0.85,3,204,2,1,0,0,product_mng,66361
0.51,0.69,3,135,3,0,0,0,IT,78068
0.54,0.55,4,252,3,0,0,0,RandD,71108
0.67,0.93,5,254,3,1,0,0,RandD,73110
0.68,0.44,5,165,3,0,0,0,RandD,89701
0.97,0.58,3,200,2,0,0,0,RandD,70542
0.5,0.74,3,155,3,0,0,0,RandD,76746
0.81,0.52,3,162,3,0,0,0,marketing,79064
0.77,0.73,4,159,3,1,0,0,sales,74243
0.59,0.75,4,266,3,0,0,0,accounting,61442
1,0.96,4,155,3,0,0,0,support,60764
0.74,0.95,5,170,4,0,0,0,technical,66635
0.79,0.98,4,185,2,0,0,0,marketing,89202
0.82,0.51,5,232,3,0,0,0,marketing,84677
0.92,0.76,4,258,2,0,0,0,hr,61651
0.86,0.73,3,159,3,0,0,0,hr,61608
0.97,0.54,3,271,3,0,0,0,support,79771
0.55,0.92,3,151,3,0,0,0,RandD,73700
0.41,0.63,5,263,3,0,0,0,RandD,60048
0.23,0.56,5,169,5,0,0,0,RandD,76764
0.78,0.56,3,271,4,0,0,0,marketing,77451
0.34,0.69,3,155,3,0,0,0,marketing,89562
0.51,0.41,2,164,4,0,0,0,sales,89234
0.8,0.86,3,226,2,0,0,0,accounting,61104
0.66,0.57,4,220,2,1,0,0,support,88483
0.62,0.63,5,153,6,0,0,0,technical,82166
0.5,0.97,2,252,4,0,0,0,management,84638
0.73,0.69,6,273,4,1,0,0,marketing,61291
0.47,0.39,6,215,5,0,0,0,sales,86881
0.49,0.83,3,172,2,0,0,0,sales,71563
0.92,0.62,3,264,2,0,0,0,sales,82366
0.24,0.39,5,158,2,0,0,0,sales,86147
0.61,0.58,4,142,4,0,0,0,sales,83867
0.83,0.89,4,137,3,0,0,0,sales,63468
0.88,0.66,4,275,3,0,0,0,sales,66501
0.61,0.55,3,245,3,0,0,0,sales,82945
0.5,0.56,3,263,4,0,0,0,hr,70602
0.69,0.75,4,249,4,0,0,0,hr,77271
0.65,0.9,3,163,3,1,0,0,marketing,71908
0.45,0.66,2,236,3,0,0,0,marketing,68434
0.98,0.91,3,264,4,1,0,0,marketing,77461
0.9,0.74,3,185,2,0,0,0,marketing,64824
0.37,0.62,4,253,2,0,0,0,marketing,70309
0.52,0.99,4,253,3,0,0,0,marketing,84760
0.96,0.78,3,135,3,0,0,0,sales,63844
0.99,0.7,2,182,4,0,0,0,accounting,74194
0.66,0.56,5,202,3,0,0,0,support,88767
0.84,0.54,5,186,2,0,0,0,technical,81490
0.16,0.87,5,163,3,0,0,0,management,87530
0.75,0.59,3,242,3,0,0,0,marketing,60813
0.75,0.53,3,154,2,0,0,0,sales,89697
0.73,0.99,3,160,3,0,0,0,sales,66538
0.98,0.84,3,139,2,0,0,0,sales,67385
0.8,0.84,3,251,3,0,0,0,sales,77597
0.44,0.56,3,123,3,0,0,0,accounting,62012
0.57,0.55,3,264,2,0,0,0,accounting,61139
0.77,0.51,2,254,5,0,0,0,accounting,84406
0.6,0.98,4,205,4,0,0,0,hr,76803
0.25,0.94,6,199,4,0,0,0,hr,71100
0.59,0.43,3,171,3,0,0,0,hr,79667
0.29,0.57,5,98,5,0,0,0,hr,74977
0.93,0.98,4,189,3,0,0,0,RandD,87711
0.51,0.57,3,162,3,1,0,0,RandD,81853
0.97,0.76,3,193,3,0,0,0,RandD,67730
0.71,0.55,4,273,3,1,0,0,RandD,75850
0.52,0.69,6,138,5,0,0,0,marketing,80444
0.87,0.84,4,237,3,1,0,0,sales,80412
0.78,0.61,5,260,2,0,0,0,accounting,86523
0.57,0.82,3,149,5,1,0,0,support,66143
0.34,0.49,4,149,3,0,0,0,technical,61457
0.95,0.95,4,137,4,0,0,0,management,81509
0.72,0.73,5,167,3,0,0,0,marketing,63558
0.61,0.37,4,165,6,0,0,0,marketing,80076
0.86,0.91,4,234,3,1,0,0,sales,76640
0.69,0.67,4,141,3,0,0,0,sales,68628
0.5,0.65,4,266,3,1,0,0,sales,66554
0.62,0.68,3,134,2,0,0,0,sales,79097
0.93,0.78,5,191,4,0,0,0,hr,67612
0.5,1,3,149,2,0,0,0,hr,69927
0.62,0.55,4,137,3,1,0,0,hr,88103
0.24,0.58,3,184,5,1,0,0,technical,76807
0.66,0.87,4,139,3,0,0,0,technical,71073
0.55,0.95,4,249,4,0,0,0,technical,83116
0.91,0.66,3,168,3,0,0,0,technical,73327
0.59,0.51,2,145,5,0,0,0,technical,80115
0.74,0.54,5,221,3,0,0,0,technical,62224
0.43,0.51,2,123,3,0,0,0,technical,86015
0.85,0.99,6,153,6,0,0,0,technical,68316
0.46,0.54,3,183,4,0,0,0,technical,63565
0.55,0.9,4,177,3,0,0,0,support,67856
0.82,0.74,3,256,3,1,0,0,support,61844
0.24,0.65,3,143,4,0,0,0,support,65002
0.69,0.71,3,241,3,0,0,0,support,88481
0.95,0.55,5,134,3,0,0,0,IT,75228
0.81,0.65,3,195,2,0,0,0,IT,61452
0.72,0.57,3,203,2,1,0,0,marketing,82151
0.68,0.65,3,243,2,0,0,0,sales,87985
0.21,0.61,6,159,5,1,0,0,accounting,88082
0.46,0.4,3,145,2,0,0,0,support,70597
0.8,0.7,3,238,2,0,0,0,technical,60574
0.57,0.64,4,151,2,0,0,0,management,72758
0.63,0.67,5,169,2,0,0,0,marketing,64783
0.95,0.86,2,263,4,0,0,0,sales,63584
0.87,0.67,5,143,3,0,0,0,sales,89814
0.22,0.53,5,160,4,1,0,0,sales,87115
0.16,0.56,5,152,5,0,0,0,hr,65171
0.53,0.64,2,109,3,0,0,0,hr,83390
0.82,0.82,5,193,4,0,0,0,technical,73406
0.68,0.61,4,227,3,0,0,0,technical,66996
0.6,0.72,3,181,2,0,0,0,technical,62142
0.93,0.44,5,190,5,0,0,0,technical,82671
0.58,0.49,2,107,3,0,0,0,technical,64484
0.61,0.96,4,161,3,1,0,0,technical,67048
0.74,0.71,4,243,3,0,0,0,technical,87299
0.88,0.91,3,157,2,0,0,0,technical,61947
0.94,0.8,6,147,3,0,0,0,technical,78398
0.44,0.46,3,121,3,0,0,0,technical,87106
0.97,0.49,3,199,2,0,0,0,support,62804
0.86,0.96,5,246,3,0,0,0,support,63418
0.81,0.98,3,141,3,0,0,0,support,87664
0.24,0.76,6,213,4,0,0,0,support,72553
0.88,1,3,248,3,0,0,0,technical,77056
0.78,0.86,3,210,3,0,0,0,management,66657
0.88,0.71,5,219,2,0,0,0,IT,87316
0.51,0.94,4,155,3,0,0,0,IT,73546
0.31,0.7,4,182,3,0,0,0,IT,82996
0.22,1,6,244,3,0,0,0,IT,89391
0.56,0.83,5,157,3,0,0,0,IT,74705
0.38,0.63,2,182,2,0,0,0,product_mng,69311
0.56,0.47,5,185,4,0,0,0,product_mng,88321
0.55,0.9,4,206,3,0,0,0,product_mng,86414
0.74,0.99,4,156,3,0,0,0,product_mng,74837
0.64,0.92,5,211,2,1,0,0,IT,80326
0.69,0.91,6,247,6,0,0,0,RandD,84966
0.99,0.54,3,247,3,0,0,0,RandD,64983
0.66,0.75,4,235,3,0,0,0,RandD,75597
0.79,0.93,5,169,3,0,0,0,RandD,70441
0.92,0.54,3,246,3,0,0,0,RandD,84584
0.84,0.49,3,172,4,0,0,0,RandD,86812
0.31,0.59,4,218,5,0,0,0,marketing,81862
0.34,0.52,6,265,6,0,0,0,sales,75579
0.88,0.96,5,173,4,0,0,0,accounting,64782
0.8,0.84,3,195,3,0,0,0,support,87021
0.75,0.92,3,160,3,1,0,0,technical,63887
0.71,0.7,4,237,4,0,0,0,management,60873
0.66,0.49,3,206,2,0,0,0,marketing,85317
0.47,0.41,2,140,3,0,0,0,hr,71125
0.53,0.58,4,251,2,0,0,0,technical,64707
0.96,0.96,5,243,3,0,0,0,technical,78866
0.92,0.88,4,111,4,0,0,0,technical,78840
0.56,0.59,3,178,2,0,0,0,technical,63318
0.51,0.88,5,230,4,0,0,0,technical,88531
0.22,0.85,6,172,6,1,0,0,technical,66173
0.83,0.92,3,268,2,1,0,0,technical,88134
0.85,0.48,2,208,4,0,0,0,technical,68458
0.85,0.92,3,188,4,0,0,0,technical,74683
0.85,0.9,5,247,2,0,0,0,technical,76830
0.73,0.82,4,205,4,0,0,0,technical,73635
0.85,0.65,4,280,3,1,0,0,IT,79044
0.85,0.53,3,250,3,0,0,0,IT,75770
0.91,0.77,4,167,3,1,0,0,IT,68974
0.7,0.48,4,238,3,0,0,0,IT,61874
0.98,0.99,4,132,2,0,0,0,product_mng,72853
0.48,0.48,2,245,5,0,0,0,product_mng,71419
0.39,0.6,2,161,2,0,0,0,product_mng,81580
0.66,0.89,3,242,3,0,0,0,product_mng,85574
0.6,0.61,3,104,5,0,0,0,IT,66997
0.88,0.9,4,152,4,0,0,0,RandD,89269
0.85,0.83,3,226,2,0,0,0,RandD,68965
0.76,0.81,3,175,3,0,0,0,RandD,86947
1,0.67,5,241,4,0,0,0,RandD,65960
0.79,0.74,2,158,3,0,0,0,RandD,74126
0.63,0.52,5,226,4,0,0,0,marketing,80708
0.5,0.83,2,220,2,1,0,0,sales,88777
0.83,0.74,4,233,3,0,0,0,accounting,69707
0.71,0.81,3,141,3,0,0,0,support,82045
0.94,0.87,4,157,3,0,0,0,technical,62545
0.56,0.57,2,112,4,0,0,0,management,75005
0.78,0.71,4,216,2,0,0,0,marketing,67218
0.34,0.46,5,131,3,0,0,0,marketing,72944
0.62,0.67,3,212,3,0,0,0,marketing,71769
0.51,0.79,3,137,3,0,0,0,sales,68923
0.63,0.78,2,158,5,1,0,0,sales,87561
0.43,0.81,3,102,3,0,0,0,sales,77578
0.5,0.49,5,256,3,0,0,0,sales,71861
0.81,0.87,4,203,2,0,0,0,sales,64154
0.63,0.7,5,177,2,1,0,0,sales,89933
0.86,0.7,4,197,3,0,0,0,sales,63583
0.92,0.91,3,202,2,0,0,0,sales,69953
0.72,0.78,3,229,2,0,0,0,sales,79154
0.78,0.63,4,181,2,0,0,0,sales,66454
0.5,0.8,6,201,5,0,0,0,technical,70374
0.57,0.46,3,167,4,0,0,0,technical,70928
0.7,0.65,5,202,3,1,0,0,technical,67680
0.84,0.62,5,245,4,0,0,0,technical,78855
0.33,0.59,3,243,2,0,0,0,technical,78067
0.93,0.54,4,239,2,0,0,0,technical,64520
1,0.58,4,229,2,1,0,0,technical,61926
0.91,0.49,3,213,4,0,0,0,technical,86836
0.62,0.52,6,253,4,0,0,0,support,64028
0.61,0.99,5,98,2,0,0,0,support,88854
0.92,0.66,4,133,3,0,0,0,support,82279
0.58,0.67,5,265,3,0,0,0,support,64500
0.47,0.49,2,112,3,1,0,0,support,78106
0.69,0.94,5,259,2,0,0,0,IT,87101
0.67,0.5,5,219,3,0,0,0,IT,69776
0.71,0.57,3,207,3,0,0,0,marketing,62299
0.48,0.92,3,234,3,0,0,0,accounting,71183
0.67,0.58,4,158,3,0,0,0,support,70741
0.68,0.63,5,185,4,0,0,0,technical,62150
0.74,0.85,3,176,3,0,0,0,management,80047
0.9,0.77,5,163,3,0,0,0,marketing,61067
0.67,0.83,3,171,3,1,0,0,marketing,85120
0.64,0.66,5,163,4,0,0,0,marketing,88663
0.54,0.87,4,163,3,0,0,0,sales,89857
0.97,0.49,4,213,2,0,0,0,sales,78234
0.99,0.89,3,273,2,0,0,0,sales,77657
0.75,0.93,4,195,3,0,0,0,sales,68642
0.84,0.98,4,246,3,0,0,0,sales,71973
0.76,0.5,3,196,3,1,0,0,sales,62699
0.96,0.51,5,205,2,1,0,0,sales,88674
0.12,0.81,4,287,6,0,0,0,sales,61722
0.54,0.79,3,211,3,0,0,0,sales,82927
0.69,0.98,3,261,4,0,0,0,sales,72322
0.65,0.63,4,199,2,0,0,0,technical,67837
0.68,0.5,4,166,4,1,0,0,technical,84894
0.58,0.63,4,272,3,0,0,0,technical,63552
0.68,0.62,3,158,3,0,0,0,technical,87469
0.59,0.76,3,264,3,0,0,0,technical,79070
0.56,0.57,5,274,3,0,0,0,technical,67986
0.74,0.44,5,169,3,1,0,0,technical,80201
0.5,0.91,4,148,2,0,0,0,technical,60342
0.85,0.65,4,162,2,0,0,0,technical,75678
0.57,0.48,5,221,3,0,0,0,support,87993
0.89,0.58,3,167,3,0,0,0,support,64613
0.76,0.66,5,206,2,0,0,0,support,88500
0.79,0.85,4,100,6,0,0,0,support,76409
0.63,0.66,3,177,2,1,0,0,support,75796
0.92,0.82,5,252,3,0,0,0,support,76176
0.77,0.74,4,202,4,0,0,0,support,60790
0.95,0.73,2,187,2,0,0,0,IT,82923
1,0.51,5,274,4,0,0,0,IT,61688
0.8,0.53,3,245,3,0,0,0,sales,66721
0.88,0.56,4,243,4,0,0,0,accounting,62523
0.73,0.68,3,132,2,0,0,0,support,74395
0.54,0.9,3,206,3,0,0,0,technical,63543
0.92,0.58,5,205,2,1,0,0,management,61260
0.14,0.88,3,162,4,0,0,0,marketing,79182
0.65,0.79,5,266,3,0,0,0,marketing,80480
0.17,0.89,5,261,5,0,0,0,marketing,87617
0.18,0.67,5,209,4,0,0,0,sales,78038
0.58,0.5,5,184,4,0,0,0,sales,69519
0.63,0.67,4,229,3,0,0,0,sales,88172
0.95,0.94,3,174,3,0,0,0,sales,74174
0.89,0.76,2,278,2,0,0,0,sales,64128
0.76,0.76,3,197,2,0,0,0,sales,67384
0.96,0.72,3,157,3,0,0,0,sales,83215
0.89,0.99,4,258,3,1,0,0,technical,68689
0.61,0.74,5,185,2,1,0,0,technical,73289
0.57,0.7,3,248,2,0,0,0,technical,81663
0.74,0.82,5,154,2,0,0,0,technical,71243
0.87,0.64,3,187,2,0,0,0,technical,62892
0.58,0.62,3,182,3,0,0,0,technical,79343
0.63,0.59,3,189,3,0,0,0,technical,71656
0.89,0.85,4,195,4,0,0,0,support,68414
